id,psu,country,splita,splitb,wave,q1,a1,q13,wt,stratum,sample,mode,Q1001,Q1001GCC,Q1002,Q100,Q2061A,Q2061B,Q101,Q101A,Q102,Q108_1,Q108_2,Q108_3,Q108_4,Q109AGCC_1,Q109AGCC_2,Q104,Q104A,Q104A_1,Q104A_2,Q104A_3,Q104A_4,Q104A_5,Q104A_6,Q104A_7,Q104A_8,Q104A_98,Q104A_99,Q104B_KSA,Q104B_UAE,Q104B_QA,Q104B_BA,Q104B_KU,Q104B_OM,Q104B_EG,Q104B_JO,Q104B_LEB,Q104B_MO,Q104B_AL,Q104B_TUN,Q104B_TUR,Q104B_US,Q104B_CAN,Q104B_UK,Q104B_EEU,Q104B_FR,Q104B_GER,Q104B_ESP,Q104B_IT,Q104B_WEUOTHER,Q104B_SSA,Q104B_OTHER,Q104B_DK,Q104B_REF,Q104B_WEU,Q104C,Q105,Q103,Q201A_1,Q201A_2,Q201A_3,Q201A_5,Q201A_41,Q201A_42,Q201A_7,Q201B_6,Q201B_13,Q201B_20,Q201B_31,Q201B_12,Q201C_37,Q201C_38,Q201C_39,Q201C_32,Q201C_32GCC,Q201C_40,Q513,Q204A_1,Q204A_2,Q204_2,Q204_3,Q204_11,Q204_20,Q204_22,Q204B_13,Q204B_15,Q204C_13,Q204C_15,Q205_1,Q205_4,Q205_4LEB,Q205_6,Q205_7,Q214,Q211D,Q209B,Q210,Q211,Q211A,Q211B,Q211C,Q213B,Q213A_1,Q213A_2,Q213A_3,Q209,Q216,Q218_2,Q218_5,Q218_6,Q501,Q501A,Q266,Q502_1,Q502_2,Q502_4,Q265,Q263,Q404,Q301A,Q301B,Q301BGCC,Q303A,Q302,Q503A,Q505A,Q301C,Q601A,Q516A,Q515A2,Q511,Q512,Q514,Q514A,Q523GCC,Q516_1,Q516_2,Q516_3,Q516_4,Q423_1,Q423_2,Q423_3,Q409,Q424,Q412A3,Q412A4,Q412A6,Q412A7,Q412A8,Q412A9,Q412A10,Q412A14,Q412A98,Q412A99,Q421,Q521_1,Q521_4,Q521_5,Q521A_3,Q521A_4,Q852,Q853A,Q853B,Q854,Q855A,Q855B,Q851_E1,Q851_E2,Q851A,Q851B,Q851C,Q851D_1,Q851D_2,Q851D_3,Q851D_4,Q851D_5,Q851D_6,Q851D_7,Q851D_98,Q851D_99,Q860A,Q860B,Q860C,Q860D,Q1012,Q1012A,Q609,Q609A,Q610_8,Q610_5A,Q610_5B,Q610_6A,Q610_6B,Q610_9,Q601_1,Q601_3,Q601_4,Q601_7,Q601_9,Q601_9A,Q601_14,Q601_18,Q601_20,Q602_1,Q602_2,Q602_3,Q602_4A,Q602_4B,Q604A_1,Q604A_3,Q604B_1,Q604B_3,Q604_1,Q604_3,Q604_6,Q604_7,Q606_1,Q606_2,Q606_3,Q606_4,Q606_8,Q607_2,Q607_6,Q607_7,Q605,Q605A_1,Q605A_2,Q605A_3,Q605A_4,Q605B,Q700A_1,Q700A_2,Q700A_8,Q700A_9,Q700A_4,Q700A_3,Q700A_13,Q700A_12,Q701C_1,Q701C_2,Q701C_3,Q701C_4,Q701C_5,Q701C_6,Q701F_1,Q701F_2,Q701F_3,Q701G_1,Q701G_2,Q701G_3,Q701G_4,Q701G_5,Q701H,Q703,Q705,Q706A,Q706B,Q707,Q707_1,Q707_2,Q707_3,Q707_4,Q707_5,Q707_6,Q707_7,Q707_8,Q725_1,Q725_2,Q725_3,Q725_4,Q709B,Q7141A,Q7141B,Q833,Q841,Q1003GCCA,Q1003,Q1020JO,Q1001A,Q1001B,Q1001C,Q1001D,Q1005,Q1006,Q1006A,Q1006A_GCC,Q1006C,Q1006C_GCC,Q1006C_GCC1,Q1006D,Q1006E,Q1006F_1,Q1006F,Q1006G,Q1010,Q1010C,Q1010B1,Q1010B2,Q1018,Q1018A,Q1018B,Q1018C,Q1018D,Q1018E,Q1018F,Q1014A,Q1015A_LEB,Q1015B_LEB,Q1015C_LEB,Q1015A_JO,Q1015B_JO,Q1015C_JO,Q1015A_PAL,Q1015B_PAL,Q1015C_PAL,Q1015A_MO,Q1015B_MO,Q1015C_MO,Q1015A_TUN,Q1015B_TUN,Q1015C_TUN,Q1015A_EG,Q1015B_EG,Q1015C_EG,Q1015A_SUD,Q1015B_SUD,Q1015C_SUD,Q1015_YEM,Q1015A_YEM,Q1015A_IR,Q1015B_IR,Q1015C_IR,Q1015A_AL,Q1015B_AL,Q1015C_AL,Q1015A_LI,Q1015B_LI,Q1015C_LI,Q1015A_KU,Q1015B_KU,Q1015C_KU,Q1015A_QA,Q1015B_QA,Q1015C_QA,Q1016,Q1017,E2001B
210.0,27.0,Tunisia,2.0,3.0,5.0,Tunis,North,urban,0.6204834344666394,1.0,main sample,CAPI,44.0,,female,between,economic situation,fighting terrorism,very bad,worse,don't know,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not ensured,not trusted,don't know,great trust,no trust,don't know,don't know,great trust,don't know,,,,,,no trust,don't know,don't know,no trust,,great trust,5.,very dissatisfied,very dissatisfied,very bad,very bad,very good,very bad,,,,don't know,don't know,easy,easy,,difficult,very difficult,no,no,don't know,don't know,,,,don't know,no examples,yes,yes,yes,don't know,strongly agree,don't know,agree,don't know,no,no,no,never,never,never,neither statement,don't know,very uninterested,,statement 1,,don't know,no,no party,don't know,no,don't know,don't know,don't know,don't know,don't know,,little by little,,don't know,don't know,don't know,don't know,2 hrs,0 hrs,0 hrs,never,,,,,,,,,,,,television,great extent,don't know,don't know,don't know,strongly disagree,not applicable,,don't know,agree,sometimes,never,never,never,no,,,,,,,,,,,,,,,0.0,Muslim,don't know,not religious,five times a day,never,never,,never,,never,agree,don't know,don't know,,,don't know,strongly agree,disagree,,neither nor,neither nor,neither nor,don't know,,,,no degree,no degree,,,,,don't know,don't know,don't know,strongly agree,don't know,don't know,strongly agree,disagree,don't know,don't know,strongly disagree,don't know,disagree,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,,don't know,,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,,,don't know,don't know,don't know,don't know,,,,,,,,,don't know,don't know,don't know,,don't know,,don't know,don't know,don't know,,elementary education,,Tunis,10.0,poor,stay,housewife,,,,,,,,,yes,no,,married,,yes,1.0,0.0,,,,,,,1,,,,,,,,,,,,,below median,301-350,,,,,,,,,,,,,,,,,,,,,,,,,significant difficulties,none,
108.0,14.0,Tunisia,1.0,2.0,5.0,Tunis,North,urban,1.5590788350816385,1.0,main sample,CAPI,19.0,,female,between,security,economic situation,very bad,better,the same,very serious,very serious,very serious,very serious,,,yes,ecocnomic reasons,,,,,,,,,,,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,0.  not selected,no,ensured,not trusted,no trust,little trust,no trust,no trust,no trust,little trust,little trust,great trust,no trust,little trust,little trust,no trust,,,,,,,7.,very dissatisfied,very dissatisfied,very bad,bad,good,very bad,,bad,bad,,,easy,easy,,easy,very difficult,no,no,agree,medium extent,medium extent,a few,highly unnecessary,,often,yes,yes,yes,disagree,disagree,disagree,agree,disagree,no,no,yes,never,never,never,statement 1,statement 1,very uninterested,no,,,statement 3,no,Nidaa Tounes,agree (S2),no,agree,statement 3,statement 3,6.0,5.,strongly agree,,,agree,strongly agree,agree,agree,2 hrs,0 hrs,0 hrs,throughout day,5 hrs,mentioned,not mentioned,mentioned,not mentioned,not mentioned,not mentioned,mentioned,not mentioned,not mentioned,not mentioned,social media,medium extent,not at all,medium extent,disagree,disagree,,,,,,,rarely,never,no,,,,,,,,,,,,,3.0,,,Muslim,Just a Muslim,not religious,several times a week,sometimes,sometimes,,most of the time,,sometimes,strongly agree,disagree,strongly disagree,,strongly disagree,,strongly disagree,disagree,,neither nor,strongly like,neither nor,neither nor,,no degree,no degree,,,,,,,strongly agree,agree,disagree,agree,disagree,disagree,agree,disagree,statement 3,,,,,,become weaker,become weaker,become stronger,become stronger,become stronger,become weaker,become weaker,become weaker, decrease,increase, decrease,remain the same,,,medium extent,medium extent,medium extent,yes,yes,yes,yes,yes,economic development,open up,,disagree,statement 2,disagree,,,,,,,,,bad,bad,good,,strongly disagree,US,,great extent,political divide,,secondary education,,Tunis,18.0,both,stay,student,,,,,,,,,no,,,single,,,,0.0,,,,,,,2,,,,,,,,,,,,,above median,,450-500,,,,,,,,,,,,,,,,,,,,,,,,able to save,,
191.0,24.0,Tunisia,1.0,2.0,5.0,Tunis,North,urban,0.6714520269496274,1.0,main sample,CAPI,66.0,,male,don't know,public services,fighting terrorism,bad,better,don't know,not serious,very serious,very serious,very serious,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ensured,not trusted,no trust,no trust,no trust,some trust,no trust,some trust,some trust,great trust,no trust,no trust,no trust,no trust,,,,,,,4.,satisfied,dissatisfied,very bad,very bad,good,very bad,,good,good,,,easy,easy,,very difficult,easy,yes,yes,agree,medium extent,large extent,a few,highly necessary,,often,yes,no,no,disagree,disagree,strongly disagree,disagree,agree,no,no,yes,never,never,never,statement 2,statement 1,very uninterested,yes,,,statement 1,no,other,agree (S1),no,agree,statement 3,statement 1,4.0,4.,agree,,,disagree,disagree,disagree,agree,2 hrs,0 hrs,0 hrs,throughout day,2 hrs,mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,television,medium extent,not at all,medium extent,refused,agree,,,,,,,sometimes,never,no,,,,,,,,,,,,,0.0,,,Muslim,other,religious,five times a day,always,always,,always,,never,strongly disagree,disagree,agree,,strongly disagree,,disagree,agree,,like,like,like,strongly dislike,,moderate degree,moderate degree,,,,,,,agree,disagree,disagree,agree,agree,disagree,agree,disagree,statement 5,,,,,,remain the same,become weaker,remain the same,remain the same,become weaker,become weaker,become stronger,remain the same,increase,increase,increase,increase,,,large extent,medium extent,medium extent,yes,yes,yes,yes,yes,internal stability,open up,,disagree,statement 1,agree,,,,,,,,,very bad,good,good,,disagree,Libya,,not extent,political divide,,secondary education,,Tunis,60.0,poor,stay,retired,,,,,,,,,yes,no,,married,yes,no,,0.0,,,,,,,0.0,,,,,,,,,,,,,above median,,450-500,,,,,,,,,,,,,,,,,,,,,,,,covers costs,,
161.0,21.0,Tunisia,1.0,3.0,5.0,Tunis,North,urban,1.856190534215877,1.0,main sample,CAPI,34.0,,male,between,political/party issues,97.0,very bad,much worse,much worse,very serious,don't know,very serious,very serious,,,yes,ecocnomic reasons,,,,,,,,,,,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,0.  not selected,yes,not at all ensured,not trusted,no trust,no trust,no trust,no trust,no trust,no trust,no trust,no trust,no trust,no trust,no trust,no trust,,,,,,,dissatisfied,very dissatisfied,dissatisfied,very bad,very bad,very bad,very bad,,very bad,very bad,,,very difficult,difficult,,difficult,difficult,yes,yes,don't know,large extent,medium extent,most,highly necessary,,often,don't know,no,yes,strongly disagree,strongly disagree,strongly disagree,disagree,strongly disagree,no,no,yes,once,never,more than once,neither statement,statement 1,very uninterested,no,,,statement 3,no,Ennahda,strongly agree (S1),no,disagree,statement 1,statement 2,dictatorship,unsuitable,strongly disagree,,,agree,strongly agree,strongly agree,disagree,5 hrs,0 hrs,0 hrs,never,,,,,,,,,,,,face-to-face,not at all,not at all,not at all,agree,strongly agree,,,,,,,never,never,no,,,,,,,,,,,,,,,1.0,Muslim,don't know,not religious,never,,never,,never,,,disagree,disagree,disagree,,disagree,,agree,agree,,dislike,neither nor,neither nor,neither nor,,large degree,no degree,,,,,,,agree,disagree,disagree,agree,agree,don't know,agree,disagree,statement 1,,,,,,become stronger,become stronger,become weaker,become stronger,become stronger,become weaker,become stronger,become stronger,increase,increase,increase,increase,,,small extent,no extent,large extent,no,no,no,no,yes,gaining influence,open up,,strongly agree,neither,disagree,,,,,,,,,very bad,very bad,good,,don't know,US,,great extent,religious divide,,Bachelor,,Kef,34.0,both,move,employed,part-time,private,,manual labor,,,no,,,yes,permanent,single,,,,1.0,cognitive,,need assistance,,easily,,1,,,,,,,,,,,,,below median,351-400,,,,,,,,,,,,,,,,,,,,,,,,,doesn't cover cost,,
85.0,11.0,Tunisia,1.0,3.0,5.0,Tunis,North,urban,0.6714520269496274,1.0,main sample,CAPI,58.0,,male,between,financial and administrative corruption,public services,very bad,better,much worse,very serious,very serious,serious,very serious,,,yes,ecocnomic reasons,,,,,,,,,,,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,mentioned,not mentioned,not mentioned,0.  not selected,no,not ensured,not trusted,no trust,no trust,no trust,no trust,no trust,no trust,no trust,great trust,no trust,no trust,no trust,no trust,,,,,,,3.,very dissatisfied,dissatisfied,bad,bad,bad,very bad,,bad,bad,,,difficult,easy,,difficult,easy,no,no,agree,large extent,medium extent,most,highly necessary,,often,yes,yes,yes,agree,disagree,disagree,agree,disagree,no,no,no,never,never,never,statement 1,statement 2,very uninterested,yes,,,don't know,no,other,agree (S2),no,disagree,statement 3,statement 3,3.0,3.,agree,,,disagree,agree,disagree,agree,2 hrs,0 hrs,0 hrs,never,,,,,,,,,,,,television,limited extent,not at all,not at all,disagree,disagree,,,,,,,never,never,no,,,,,,,,,,,,,,,0.0,Muslim,don't know,not religious,never,,always,,sometimes,,,disagree,agree,agree,,strongly disagree,,agree,strongly agree,,neither nor,neither nor,strongly dislike,neither nor,,moderate degree,no degree,,,,,,,disagree,disagree,disagree,agree,strongly agree,disagree,agree,disagree,statement 3,,,,,,remain the same,become weaker,become weaker,become weaker,become weaker,become weaker,become weaker,become weaker, decrease, decrease, decrease, decrease,,,large extent,medium extent,medium extent,no,no,no,no,yes,gaining influence,limit,,agree,statement 2,agree,,,,,,,,,bad,bad,good,,disagree,No country,,great extent,don't know,,elementary education,,Tunis,58.0,both,stay,unemployed,,,,,,,,,yes,yes,temporary,married,no,no,,1.0,ambulatory,,with some difficulty,,with some difficulty,,0.0,,,,,,,,,,,,,below median,201-300,,,,,,,,,,,,,,,,,,,,,,,,,significant difficulties,,
35.0,5.0,Tunisia,2.0,2.0,5.0,Tunis,North,urban,2.0143561422487792,1.0,main sample,CAPI,69.0,,male,between,economic situation,security,very bad,better,don't know,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not ensured,not trusted,no trust,some trust,no trust,don't know,don't know,no trust,little trust,,,,,,no trust,don't know,some trust,some trust,,no trust,3.,dissatisfied,dissatisfied,very bad,bad,bad,bad,,,,good,don't know,easy,easy,,difficult,easy,no,yes,strongly agree,large extent,small extent,most,,unnecessary,never,yes,no,yes,agree,agree,agree,agree,strongly disagree,no,no,yes,once,once,never,statement 2,statement 3,very interested,,statement 4,,statement 2,no,other,strongly agree (S2),yes,agree,statement 3,statement 3,8.0,1.,,little by little,,disagree,agree,disagree,agree,5 hrs,0 hrs,0 hrs,throughout day,0 hrs,mentioned,not mentioned,not mentioned,mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,face-to-face,medium extent,medium extent,medium extent,agree,agree,positive,important,,agree,sometimes,never,never,never,no,,,,,,,,,,,,,0.0,,,Muslim,Sunni,religious,five times a day,sometimes,always,,always,,never,agree,disagree,disagree,,,strongly disagree,agree,strongly agree,,neither nor,neither nor,neither nor,neither nor,,,,large degree,large degree,,,,,strongly disagree,strongly disagree,disagree,strongly disagree,strongly disagree,disagree,agree,agree,statement 5,strongly agree,agree,strongly disagree,strongly disagree,statement 2,become stronger,become stronger,become stronger,become stronger,become stronger,become weaker,become stronger,become stronger,increase,,increase,,increase,increase,large extent,large extent,large extent,yes,yes,yes,yes,no,economic development,,external factors,strongly disagree,statement 2,strongly agree,,,,,,,,,very bad,good,very good,,strongly disagree,,No country,great extent,political divide,,secondary education,,Siliana,45.0,both,stay,retired,,,,,,,,,yes,no,,married,no,yes,1.0,0.0,,,,,,,4,,,,,,,,,,,,,above median,,>1000,,,,,,,,,,,,,,,,,,,,,,,,able to save,none,
30.0,4.0,Tunisia,2.0,1.0,5.0,Tunis,North,urban,1.3326712492311374,1.0,main sample,CAPI,77.0,,female,between,political/party issues,internal stability and security,bad,much worse,don't know,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not ensured,not trusted,little trust,no trust,no trust,no trust,don't know,some trust,don't know,,,,,,no trust,don't know,don't know,little trust,,no trust,dissatisfied,dissatisfied,satisfied,don't know,bad,good,bad,,,,bad,don't know,easy,easy,,never tried,don't know,no,don't know,agree,large extent,large extent,everyone,,highly necessary,sometimes,yes,yes,yes,agree,disagree,disagree,agree,disagree,no,no,yes,never,never,never,statement 1,statement 2,uninterested,,statement 1,,statement 3,no,The Democratic Current,strongly agree (S1),yes,agree,statement 2,statement 3,dictatorship,unsuitable,,little by little,,disagree,agree,disagree,don't know,5 hrs,0 hrs,0 hrs,never,,,,,,,,,,,,television,great extent,great extent,not at all,disagree,agree,very positive,,important,agree,sometimes,most of the time,never,never,no,,,,,,,,,,,,0.0,,,,Muslim,don't know,religious,five times a day,rarely,always,,never,,never,agree,disagree,disagree,,,disagree,agree,disagree,,neither nor,neither nor,neither nor,dislike,,,,no degree,no degree,,,,,agree,don't know,disagree,agree,disagree,disagree,agree,don't know,statement 2,don't know,don't know,disagree,disagree,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,,don't know,,don't know,don't know,don't know,don't know,large extent,don't know,don't know,don't know,don't know,yes,gaining influence,,don't know,disagree,don't know,agree,,,,,,,,,bad,don't know,don't know,,disagree,,don't know,don't know,political divide,,no education,,Nabeul,50.0,don't know,stay,housewife,,,,,,,,,no,,,widowed,,no,,0.0,,,,,,,0.0,,,,,,,,,,,,,below median,100-200,,,,,,,,,,,,,,,,,,,,,,,,,covers costs,none,
145.0,19.0,Tunisia,1.0,2.0,5.0,Tunis,North,urban,1.0473666957095369,1.0,main sample,CAPI,19.0,,male,between,financial and administrative corruption,economic situation,very bad,much worse,worse,not serious,not serious,serious,serious,,,yes,ecocnomic reasons,,,,,,,,,,,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,mentioned,not mentioned,not mentioned,0.  not selected,no,not at all ensured,not trusted,little trust,some trust,little trust,some trust,little trust,little trust,some trust,some trust,no trust,no trust,no trust,little trust,,,,,,,3.,very dissatisfied,satisfied,bad,very bad,good,very bad,,bad,very bad,,,difficult,difficult,,very difficult,difficult,yes,yes,agree,large extent,small extent,a few,highly necessary,,often,yes,yes,yes,agree,agree,disagree,agree,agree,no,no,no,never,once,never,statement 2,statement 1,very uninterested,no,,,statement 2,no,no party,agree (S2),no,agree,statement 3,statement 4,5.0,8.,agree,,,disagree,agree,disagree,agree,2 hrs,2 hrs,2 hrs,throughout day,2 hrs,mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,television,medium extent,not at all,not at all,strongly disagree,disagree,,,,,,,never,never,no,,,,,,,,,,,,,0.0,,,Muslim,Sunni,not religious,never,,rarely,,always,,,strongly agree,agree,disagree,,strongly disagree,,strongly agree,strongly disagree,,neither nor,strongly like,neither nor,neither nor,,no degree,no degree,,,,,,,strongly agree,strongly disagree,disagree,strongly agree,strongly agree,agree,agree,agree,statement 3,,,,,,become stronger,become stronger,become stronger,become stronger,become stronger,become weaker,become stronger,become stronger,increase,increase,increase,increase,,,no extent,large extent,medium extent,yes,yes,yes,yes,yes,economic development,open up,,agree,statement 1,strongly agree,,,,,,,,,very bad,good,good,,strongly disagree,No country,,great extent,political divide,,secondary education,,Tunis,19.0,both,stay,student,,,,,,,,,yes,no,,single,,,,0.0,,,,,,,2,,,,,,,,,,,,,below median,301-350,,,,,,,,,,,,,,,,,,,,,,,,,significant difficulties,,
135.0,17.0,Tunisia,2.0,2.0,5.0,Tunis,North,urban,1.0473666957095369,1.0,main sample,CAPI,23.0,,male,between,financial and administrative corruption,economic situation,very bad,better,better,,,,,,,yes,ecocnomic reasons,,,,,,,,,,,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,0.  not selected,yes,not at all ensured,not trusted,no trust,no trust,no trust,no trust,no trust,little trust,some trust,,,,,,some trust,some trust,no trust,no trust,,little trust,5.,dissatisfied,dissatisfied,very bad,bad,very bad,bad,,,,very bad,bad,difficult,difficult,,difficult,difficult,yes,no,agree,large extent,large extent,everyone,,unnecessary,never,yes,no,yes,agree,agree,agree,disagree,disagree,no,no,yes,never,never,never,statement 2,statement 2,very uninterested,,statement 1,,statement 3,no,other,agree (S1),no,disagree,statement 1,statement 3,8.0,3.,,little by little,,disagree,strongly disagree,agree,disagree,2 hrs,0 hrs,0 hrs,throughout day,10 hrs+,mentioned,not mentioned,mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,newspapers,medium extent,great extent,medium extent,agree,disagree,positive,important,,agree,most of the time,sometimes,never,never,no,,,,,,,,,,,,,0.0,,,Muslim,Shafi’i,somewhat religious,once a month,never,never,,most of the time,,never,disagree,agree,agree,,,agree,agree,agree,,strongly dislike,strongly dislike,dislike,dislike,,,,large degree,moderate degree,,,,,agree,agree,disagree,agree,agree,disagree,disagree,agree,statement 1,agree,disagree,disagree,disagree,statement 2,become stronger,become stronger,become stronger,become stronger,remain the same,become stronger,remain the same,become stronger,increase,,remain the same,,remain the same,increase,large extent,large extent,large extent,yes,yes,yes,yes,yes,economic development,,internal factors,disagree,statement 1,disagree,,,,,,,,,bad,bad,bad,,agree,,Turkey,not extent,political divide,,secondary education,,Tunis,23.0,both,stay,employed,full-time,private,,manual labor,,,yes,temporary,,,,single,,,,0.0,,,,,,,3,,,,,,,,,,,,,above median,,651-750,,,,,,,,,,,,,,,,,,,,,,,,able to save,none,
149.0,19.0,Tunisia,1.0,1.0,5.0,Tunis,North,urban,0.5236833478547684,1.0,main sample,CAPI,20.0,,male,between,economic situation,security,very bad,much worse,the same,not at all serious,don't know,very serious,very serious,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ensured,not trusted,no trust,great trust,no trust,little trust,no trust,some trust,no trust,some trust,little trust,no trust,little trust,no trust,,,,,,,5.,dissatisfied,don't know,bad,bad,good,bad,,good,bad,,,easy,difficult,,easy,very difficult,no,yes,agree,medium extent,large extent,most,necessary,,often,yes,yes,yes,strongly agree,disagree,strongly disagree,agree,agree,no,no,yes,never,never,never,statement 2,statement 2,interested,no,,,statement 1,no,no party,agree (S2),no,agree,statement 3,statement 3,9.0,unsuitable,agree,,,agree,agree,disagree,agree,2 hrs,5 hrs,0 hrs,once daily,2 hrs,mentioned,not mentioned,mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,television,great extent,great extent,great extent,disagree,agree,,,,,,,never,never,no,,,,,,,,,,,,1.0,,,,Muslim,don't know,not religious,never,,rarely,,sometimes,,,agree,disagree,disagree,,disagree,,agree,agree,,neither nor,neither nor,neither nor,neither nor,,no degree,no degree,,,,,,,strongly agree,disagree,disagree,strongly agree,agree,disagree,agree,disagree,statement 2,,,,,,remain the same,become stronger,remain the same,become stronger,become stronger,remain the same,become stronger,remain the same,remain the same,increase,remain the same,remain the same,,,small extent,small extent,small extent,yes,no,yes,no,yes,gaining influence,the same,,agree,don't know,disagree,,,,,,,,,bad,good,good,,agree,Saudi Arabia,,medium extent,religious divide,,secondary education,,Tunis,30.0,both,stay,self-employed,part-time,private,,skilled worker,,,,,yes,no,,single,,,,0.0,,,,,,,1,,,,,,,,,,,,,below median,401-449,,,,,,,,,,,,,,,,,,,,,,,,,doesn't cover cost,,
