COUNTRY,ID,DATE,Q1,Q13A,WT,Q1001,Q1002,Q2061A,Q1COVID19,Q2ACOVID19,Q2BCOVID19,Q12COVID19_3,Q12COVID19_4,Q12COVID19_5A,Q12COVID19_5B,Q5COVID19,Q10COVID19_5,Q13COVID19,Q14COVID19,Q15COVID19_1,Q15COVID19_2,Q16COVID19,Q101,Q102,Q112_1,Q112_2,Q118,Q601_1,Q601_4,Q601_19,Q601_18,Q601_20,Q620,Q619_1A,Q619_1B,Q619_3A,Q619_4A,Q619_5A,Q601A,Q201A_1,Q201A_2,Q201B_6,Q201B_13,QLIB1,Q204A_3,Q204A_1,Q204A_2,Q521_1,Q521_2,Q521_4,Q204_11,Q204_20,Q204_25,Q210,Q211,Q700B_1,Q700B_13,Q700B_23,Q700B_5,Q725_1,Q725_4,Q725_23,Q725_15,Q732B,Q730B,Q734A,Q734B,Q727_1,Q727_4,Q727_5,Q104,Q104A_1,Q104A_2,Q104A_3,Q104A_4,Q104A_5,Q104A_6,Q104A_7,Q104A_8,Q1003,Q1010,Q1010B1,Q1010B2,Q1014C,Q1005,Q1005B,Q1005C,Q1005D,Q1005E,Q1006A,Q1006B_CODE,Q1016,Q1012,Q1012A,Q1012B,Q609,Q602_1,Q602_2,Q602_3,Q602_4A,Q602_4B,Q1011D,Q1011E,Q1011F
Tunisia,4493.0,2021-03-16,Zaghouan,Village or town,2.02207886575654,40.0,Female,"Economic situation [INTERVIEWER: IF ASKED, POVERTY, UNEMPLOYMENT, INFLATION]",Very concerned,Inability of the healthcare system to handle COVID-19 cases,,About the same impact,Less harmful impact,,More harmful impact,Permanently lose your job,Increased,Somewhat likely,Vaccine developed in the US,Disruption of my kids’ education,Loss of income,No,Very bad,Much worse,Often true,Often true,Encouraging foreign investment,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Disagree,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,,No trust at all,Quite a lot of trust,A great deal of trust,No trust at all,,Completely dissatisfied,Completely dissatisfied,Completely dissatisfied,Not guaranteed at all,Guaranteed to a medium extent,Not guaranteed at all,Very bad,Very bad,Bad,To a large extent,Not at all,Somewhat favorable,Very favorable,Somewhat favorable,Somewhat unfavorable,Bad,Good,Very good,Very good,To a medium extent,Building infrastructure,,Strongly oppose,China,United States,United States,Yes,Yes,No,No,No,No,No,No,,Preparatory/Basic,Married,Yes,Yes,6.0,Unemployed or looking for work,,Yes,,,,,Our net household income does not cover our expenses; we face some difficulties.,Muslim,,,Religious,Strongly dislike,Strongly dislike,Strongly dislike,Strongly dislike,,Personal phone number,2.0,No
Tunisia,4502.0,2021-03-16,Siliana,Rural area,1.44486397943495,31.0,Female,"Economic situation [INTERVIEWER: IF ASKED, POVERTY, UNEMPLOYMENT, INFLATION]",Very concerned,Having a member of your family get very ill or die,,More harmful impact,More harmful impact,,More harmful impact,Had no effect on your job status,Increased,Very likely,Vaccine developed in the US,Decreased availability of basic goods (scarcity),Disruption of my kids’ education,No,Very bad,Almost the same,Never true,Never true,Lower the cost of living (limiting inflation),Disagree,Disagree,Agree,Disagree,Disagree,Disagree,To a great extent,To a great extent,Not at all,To a great extent,To a medium extent,,Not a lot of trust,Quite a lot of trust,A great deal of trust,Not a lot of trust,,Completely dissatisfied,Dissatisfied,Dissatisfied,Guaranteed to a medium extent,Guaranteed to a medium extent,Not guaranteed at all,Bad,Bad,Very bad,To a large extent,To a medium extent,Very unfavorable,Very unfavorable,Very favorable,Very unfavorable,Very good,Very bad,Very bad,Very bad,Not at all,Promoting civil liberties/ freedoms,,Strongly oppose,Germany,Germany,Germany,No,,,,,,,,,Secondary,Single,,,5.0,Unemployed or looking for work,,Yes,,,,,Our net household income does not cover our expenses; we face significant difficulties.,Muslim,,,Not religious,Would not care,Would not care,Would not care,Would not care,,Personal phone number,5.0,No
Tunisia,4504.0,2021-03-16,Mahdia,Rural area,0.3130889423606485,20.0,Female,Financial and administrative corruption,Not at all concerned,,No loss of household income,More harmful impact,Less harmful impact,,More harmful impact,Had no effect on your job status,Increased,Very unlikely,Vaccine developed in Russia,Increased cost of living (inflation),Increased cost of living (inflation),No,Very bad,Much worse,Never true,Never true,Encouraging foreign investment,Disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Completely disagree,To a great extent,Not at all,Not at all,To a medium extent,Not at all,,No trust at all,No trust at all,No trust at all,No trust at all,,Completely dissatisfied,Completely dissatisfied,Completely dissatisfied,Not guaranteed at all,Not guaranteed at all,Not guaranteed at all,Very bad,Very bad,Very bad,To a large extent,Not at all,Very favorable,Very favorable,Very favorable,Very favorable,Very bad,Very bad,Very bad,Bad,To a medium extent,Civil society development,,Strongly oppose,Germany,United States,France,No,,,,,,,,,BA,Single,,,7.0,Unemployed or looking for work,,No,No jobs available,,,,Our net household income covers our expenses without notable difficulties.,Muslim,,,Somewhat religious,Somewhat like,Somewhat like,Somewhat like,Somewhat like,,Personal phone number,2.0,No
Tunisia,4513.0,2021-03-16,Bizerte,Big city,0.44276364233047816,40.0,Female,"Economic situation [INTERVIEWER: IF ASKED, POVERTY, UNEMPLOYMENT, INFLATION]",Somewhat concerned,Negative impacts on the economy,,More harmful impact,Less harmful impact,,More harmful impact,Permanently lose your job,Increased,Somewhat unlikely,Vaccine developed in the UK,Increased cost of living (inflation),Adverse effects on psycho-emotional state (nafsiyeh),No,Very bad,Almost the same,Never true,Never true,Encouraging foreign investment,Strongly agree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Disagree,To a great extent,To a medium extent,Not at all,Not at all,Not at all,,No trust at all,No trust at all,A great deal of trust,Not a lot of trust,,Dissatisfied,Dissatisfied,Completely dissatisfied,Guaranteed to a great extent,Guaranteed to a great extent,Guaranteed to a great extent,Very good,Very bad,Bad,To a large extent,To a small extent,Very unfavorable,Somewhat favorable,Somewhat favorable,Very unfavorable,Very bad,Good,Good,Very bad,To a medium extent,Other,,Strongly oppose,Germany,Germany,Germany,Yes,Yes,No,No,No,No,No,No,,BA,Divorced,No,,3.0,Unemployed or looking for work,,No,Salaries are too low,,,,Our net household income covers our expenses without notable difficulties.,Muslim,,,Somewhat religious,Strongly dislike,Would not care,Somewhat like,Would not care,,Personal phone number,2.0,No
Tunisia,4527.0,2021-03-16,Sidi Bouzid,Village or town,0.33122138859888833,30.0,Male,"Economic situation [INTERVIEWER: IF ASKED, POVERTY, UNEMPLOYMENT, INFLATION]",Somewhat concerned,Having a member of your family get very ill or die,,More harmful impact,Less harmful impact,,Less harmful impact,A temporary interruption in your job,Stayed the same,Somewhat likely,Vaccine developed in the UK,Decreased availability of basic goods (scarcity),Increased cost of living (inflation),No,Very bad,Almost the same,Never true,Never true,Encouraging foreign investment,Agree,Strongly disagree,Agree,Disagree,Disagree,Completely disagree,To a medium extent,To a medium extent,Not at all,To a small extent,To a small extent,,No trust at all,Not a lot of trust,Quite a lot of trust,Not a lot of trust,,Completely dissatisfied,Dissatisfied,Dissatisfied,Guaranteed to a medium extent,Guaranteed to a great extent,Guaranteed to a medium extent,Good,Very bad,Bad,To a large extent,Not at all,Very unfavorable,Somewhat favorable,Very unfavorable,Very unfavorable,Don’t know,Bad,Bad,Bad,Not at all,Improving education and vocational training,,Oppose,Germany,United States,Germany,Yes,Yes,No,No,No,No,No,No,,BA,Single,,,5.0,Employed,,,,,public sector,Education and research,Our net household income covers our expenses without notable difficulties.,Muslim,,,Somewhat religious,Would not care,Would not care,Would not care,Would not care,,Personal phone number,2.0,No
Tunisia,4530.0,2021-03-16,Tunis,Big city,1.3982879561804669,50.0,Male,"Economic situation [INTERVIEWER: IF ASKED, POVERTY, UNEMPLOYMENT, INFLATION]",Not at all concerned,,Little to no negative impacts on the economy,More harmful impact,More harmful impact,,More harmful impact,Had no effect on your job status,Increased,Somewhat unlikely,Vaccine developed in China,Adverse effects on psycho-emotional state (nafsiyeh),Adverse effects on psycho-emotional state (nafsiyeh),No,Very bad,Much worse,Never true,Never true,Raise wages for existing jobs,Agree,Disagree,Strongly disagree,Disagree,Disagree,Disagree,To a small extent,Not at all,To a great extent,Not at all,To a small extent,,No trust at all,No trust at all,A great deal of trust,Not a lot of trust,,Dissatisfied,Completely dissatisfied,Completely dissatisfied,Guaranteed to a limited extent,Not guaranteed at all,Guaranteed to a medium extent,Very bad,Very bad,Very bad,Not at all,,Somewhat favorable,Somewhat favorable,Very favorable,Very favorable,Good,Don’t know,Good,Very good,To a great extent,Improving education and vocational training,,Oppose,China,China,United States,Yes,No,No,No,No,No,No,No,,Secondary,Divorced,Yes,No,6.0,Self-Employed,,,,,private sector,"Agriculture, livestock rearing, fishing",Our net household income does not cover our expenses; we face significant difficulties.,Muslim,,,Religious,Somewhat dislike,Somewhat like,Would not care,Would not care,,Personal phone number,4.0,No
Tunisia,4531.0,2021-03-16,Tozeur,Rural area,1.8937952172121482,35.0,Male,Internal instability and security,Not at all concerned,,No loss of household income,More harmful impact,More harmful impact,,More harmful impact,Not applicable- was not employed before the outbreak,Decreased,Very unlikely,I would not get any of these,Increased cost of living (inflation),Adverse effects on psycho-emotional state (nafsiyeh),No,Very bad,Much worse,Often true,Often true,Encouraging foreign investment,Disagree,Strongly agree,Disagree,Strongly agree,Strongly disagree,Disagree,To a medium extent,To a great extent,To a great extent,To a medium extent,Not at all,,No trust at all,No trust at all,A great deal of trust,No trust at all,,Completely dissatisfied,Completely dissatisfied,Completely dissatisfied,Not guaranteed at all,Not guaranteed at all,Not guaranteed at all,Very bad,Very bad,Very bad,To a large extent,Not at all,Very unfavorable,Very favorable,Very favorable,Very unfavorable,Very bad,Good,Good,Very bad,Not at all,Improving education and vocational training,,Strongly oppose,Germany,Germany,Turkey,Yes,Yes,Yes,No,No,No,No,No,,Preparatory/Basic,Single,,,2.0,Unemployed or looking for work,,Yes,,,,,Our net household income does not cover our expenses; we face some difficulties.,Muslim,,,Not religious,Strongly like,Strongly like,Strongly like,Strongly like,,Personal phone number,1.0,No
Tunisia,4536.0,2021-03-16,Gafsa,Rural area,1.031725624529812,25.0,Female,"Economic situation [INTERVIEWER: IF ASKED, POVERTY, UNEMPLOYMENT, INFLATION]",Somewhat concerned,Having a member of your family get very ill or die,,More harmful impact,More harmful impact,,More harmful impact,Permanently lose your job,Increased,Very unlikely,Vaccine developed in China,Loss of income,Disruption of my kids’ education,No,Very good,Much better,Never true,Sometimes true,Lower the cost of living (limiting inflation),Strongly agree,Disagree,Agree,Agree,Disagree,Completely disagree,To a medium extent,To a great extent,To a great extent,Not at all,Not at all,,No trust at all,No trust at all,A great deal of trust,Not a lot of trust,,Completely dissatisfied,Completely dissatisfied,Completely dissatisfied,Guaranteed to a medium extent,Guaranteed to a great extent,Guaranteed to a great extent,Very bad,Very bad,Very bad,To a small extent,Not at all,Very unfavorable,Very unfavorable,Very favorable,Somewhat favorable,Very bad,Very bad,Very good,Very bad,To a great extent,Building infrastructure,,Strongly oppose,Germany,Germany,France,Yes,No,No,No,No,No,No,No,,Elementary,Divorced,Yes,No,7.0,Unemployed or looking for work,,Yes,,,,,Our net household income does not cover our expenses; we face some difficulties.,Muslim,,,Somewhat religious,Would not care,Would not care,Would not care,Would not care,,Personal phone number,1.0,No
Tunisia,4564.0,2021-03-16,Mahdia,Big city,1.3415900538092695,20.0,Female,The spread of the coronavirus,Not at all concerned,,The health threat posed by the coronavirus is exaggerated,More harmful impact,Less harmful impact,,More harmful impact,Had no effect on your job status,Decreased,Very unlikely,Vaccine developed in China,Having contracted or coping with long-term side effects of COVID-19,Increased cost of living (inflation),No,Very bad,Much worse,Sometimes true,Never true,Lower the cost of living (limiting inflation),Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Completely disagree,Not at all,Not at all,To a great extent,To a small extent,Not at all,,No trust at all,No trust at all,No trust at all,Not a lot of trust,,Completely dissatisfied,Completely dissatisfied,Completely dissatisfied,Not guaranteed at all,Not guaranteed at all,Not guaranteed at all,Very bad,Very bad,Very bad,To a large extent,Not at all,Very unfavorable,Very unfavorable,Very unfavorable,Very unfavorable,Very bad,Very bad,Very bad,Very bad,Not at all,Civil society development,,Strongly oppose,Germany,Germany,Turkey,No,,,,,,,,,Secondary,Single,,,5.0,Employed,,,,,public sector,Other,Our net household income covers our expenses without notable difficulties.,Muslim,,,Religious,Would not care,Strongly like,Strongly like,Somewhat like,,Personal phone number,2.0,No
Tunisia,4591.0,2021-03-16,Bizerte,Village or town,0.42875707787620676,45.0,Female,"Economic situation [INTERVIEWER: IF ASKED, POVERTY, UNEMPLOYMENT, INFLATION]",Very concerned,Having a member of your family get very ill or die,,More harmful impact,About the same impact,,More harmful impact,A temporary interruption in your job,Increased,Somewhat likely,Vaccine developed in Russia,Loss of income,Increased cost of living (inflation),No,Very bad,Somewhat better,Never true,Never true,Create more job opportunities,Agree,Strongly disagree,Strongly agree,Agree,Agree,Disagree,To a small extent,To a small extent,To a small extent,To a small extent,To a small extent,,No trust at all,A great deal of trust,A great deal of trust,Quite a lot of trust,,Completely dissatisfied,Completely dissatisfied,Satisfied,Guaranteed to a great extent,Guaranteed to a medium extent,Guaranteed to a limited extent,Good,Very bad,Good,To a large extent,To a small extent,Somewhat unfavorable,Very favorable,Somewhat favorable,Very unfavorable,Neither good nor bad,Good,Good,Good,Not at all,Building infrastructure,,Strongly oppose,United States,United States,Turkey,Yes,Yes,No,No,Yes,No,No,No,,BA,Married,Yes,Yes,4.0,A housewife,,,,Increased a lot,,,Our net household income covers our expenses without notable difficulties.,Muslim,,,Religious,Would not care,Strongly like,Would not care,Somewhat like,,Personal phone number,2.0,No
Tunisia,4596.0,2021-03-16,Kasserine,Rural area,0.42799239248963666,30.0,Female,Financial and administrative corruption,Somewhat concerned,Inability of the healthcare system to handle COVID-19 cases,,More harmful impact,Less harmful impact,,More harmful impact,Permanently lose your job,Increased,Very unlikely,Vaccine developed in Russia,Having contracted or coping with long-term side effects of COVID-19,Increased cost of living (inflation),No,Very bad,Much worse,Sometimes true,Never true,Raise wages for existing jobs,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Completely disagree,To a medium extent,To a great extent,Not at all,To a great extent,To a medium extent,,No trust at all,Quite a lot of trust,A great deal of trust,Quite a lot of trust,,Dissatisfied,Completely dissatisfied,Completely dissatisfied,Guaranteed to a great extent,Guaranteed to a great extent,Guaranteed to a great extent,Good,Very bad,Bad,To a large extent,Don’t know,Somewhat favorable,Somewhat favorable,Somewhat favorable,Somewhat favorable,Good,Good,Good,Good,To a medium extent,Building infrastructure,,Strongly oppose,Germany,Germany,Germany,Yes,Yes,No,No,No,No,No,No,,BA,Married,Yes,Yes,4.0,A housewife,,,,Increased a lot,,,Our net household income covers our expenses without notable difficulties.,Muslim,,,Somewhat religious,Strongly like,Strongly like,Strongly like,Strongly like,,Personal phone number,2.0,No
